Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model for
R_V=3.1 galactic dust with C/H = b_C = 60.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

**************************** NOTE ***********************************
C_ext/H and K_abs published in Table 6 of Li & Draine (2001) are too
small by a factor of 1.086 (see erratum, Li & Draine 2001b).

This table is an extended and corrected version of Table 6 from Li & 
Draine (2001), recalculated by B.T. Draine 2001.07.05

*********************************************************************

References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron)
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
1.266E+02 0.0000  0.0014 3.994E-25 2.204E+01
1.274E+02 0.0000  0.0013 3.953E-25 2.181E+01
1.281E+02 0.0000  0.0011 3.913E-25 2.159E+01
1.288E+02 0.0000  0.0010 3.873E-25 2.137E+01
1.296E+02 0.0000  0.0009 3.834E-25 2.115E+01
1.303E+02 0.0000  0.0008 3.796E-25 2.094E+01
1.311E+02 0.0000  0.0007 3.758E-25 2.073E+01
1.318E+02 0.0000  0.0006 3.721E-25 2.053E+01
1.326E+02 0.0000  0.0005 3.684E-25 2.032E+01
1.334E+02 0.0000  0.0004 3.647E-25 2.012E+01
1.341E+02 0.0000  0.0003 3.610E-25 1.992E+01
1.349E+02 0.0000  0.0002 3.572E-25 1.971E+01
1.357E+02 0.0000  0.0001 3.534E-25 1.950E+01
1.365E+02 0.0000  0.0000 3.495E-25 1.928E+01
1.372E+02 0.0000 -0.0001 3.455E-25 1.906E+01
1.380E+02 0.0000 -0.0002 3.415E-25 1.884E+01
1.388E+02 0.0000 -0.0003 3.374E-25 1.861E+01
1.396E+02 0.0000 -0.0004 3.332E-25 1.838E+01
1.404E+02 0.0000 -0.0004 3.289E-25 1.815E+01
1.413E+02 0.0000 -0.0005 3.247E-25 1.791E+01
1.421E+02 0.0000 -0.0006 3.204E-25 1.768E+01
1.429E+02 0.0000 -0.0007 3.162E-25 1.744E+01
1.437E+02 0.0000 -0.0008 3.120E-25 1.721E+01
1.445E+02 0.0000 -0.0009 3.078E-25 1.698E+01
1.454E+02 0.0000 -0.0009 3.037E-25 1.675E+01
1.462E+02 0.0000 -0.0010 2.996E-25 1.653E+01
1.471E+02 0.0000 -0.0011 2.957E-25 1.631E+01
1.479E+02 0.0000 -0.0012 2.918E-25 1.610E+01
1.488E+02 0.0000 -0.0012 2.879E-25 1.589E+01
1.496E+02 0.0000 -0.0013 2.842E-25 1.568E+01
1.505E+02 0.0000 -0.0014 2.805E-25 1.547E+01
1.514E+02 0.0000 -0.0014 2.769E-25 1.527E+01
1.522E+02 0.0000 -0.0015 2.733E-25 1.508E+01
1.531E+02 0.0000 -0.0016 2.698E-25 1.489E+01
1.540E+02 0.0000 -0.0016 2.664E-25 1.470E+01
1.549E+02 0.0000 -0.0017 2.630E-25 1.451E+01
1.558E+02 0.0000 -0.0018 2.597E-25 1.433E+01
1.567E+02 0.0000 -0.0018 2.565E-25 1.415E+01
1.576E+02 0.0000 -0.0019 2.533E-25 1.397E+01
1.585E+02 0.0000 -0.0020 2.501E-25 1.380E+01
1.594E+02 0.0000 -0.0020 2.470E-25 1.363E+01
1.603E+02 0.0000 -0.0021 2.440E-25 1.346E+01
1.613E+02 0.0000 -0.0021 2.410E-25 1.330E+01
1.622E+02 0.0000 -0.0022 2.380E-25 1.313E+01
1.631E+02 0.0000 -0.0022 2.351E-25 1.297E+01
1.641E+02 0.0000 -0.0023 2.323E-25 1.281E+01
1.650E+02 0.0000 -0.0023 2.295E-25 1.266E+01
1.660E+02 0.0000 -0.0024 2.267E-25 1.251E+01
1.669E+02 0.0000 -0.0024 2.239E-25 1.236E+01
1.679E+02 0.0000 -0.0025 2.212E-25 1.221E+01
1.688E+02 0.0000 -0.0025 2.186E-25 1.206E+01
1.698E+02 0.0000 -0.0026 2.160E-25 1.191E+01
1.708E+02 0.0000 -0.0026 2.134E-25 1.177E+01
1.718E+02 0.0000 -0.0027 2.108E-25 1.163E+01
1.728E+02 0.0000 -0.0027 2.083E-25 1.149E+01
1.738E+02 0.0000 -0.0028 2.058E-25 1.135E+01
1.748E+02 0.0000 -0.0028 2.034E-25 1.122E+01
1.758E+02 0.0000 -0.0029 2.009E-25 1.109E+01
1.768E+02 0.0000 -0.0029 1.986E-25 1.095E+01
1.778E+02 0.0000 -0.0029 1.962E-25 1.082E+01
1.789E+02 0.0000 -0.0030 1.939E-25 1.070E+01
1.799E+02 0.0000 -0.0030 1.916E-25 1.057E+01
1.809E+02 0.0000 -0.0031 1.893E-25 1.044E+01
1.820E+02 0.0000 -0.0031 1.871E-25 1.032E+01
1.830E+02 0.0000 -0.0031 1.849E-25 1.020E+01
1.841E+02 0.0000 -0.0032 1.827E-25 1.008E+01
1.851E+02 0.0000 -0.0032 1.805E-25 9.960E+00
1.862E+02 0.0000 -0.0033 1.784E-25 9.842E+00
1.873E+02 0.0000 -0.0033 1.763E-25 9.727E+00
1.884E+02 0.0000 -0.0033 1.742E-25 9.612E+00
1.895E+02 0.0000 -0.0034 1.722E-25 9.499E+00
1.905E+02 0.0000 -0.0034 1.702E-25 9.388E+00
1.916E+02 0.0000 -0.0034 1.682E-25 9.277E+00
1.928E+02 0.0000 -0.0035 1.662E-25 9.168E+00
1.939E+02 0.0000 -0.0035 1.642E-25 9.061E+00
1.950E+02 0.0000 -0.0035 1.623E-25 8.955E+00
1.961E+02 0.0000 -0.0036 1.604E-25 8.850E+00
1.972E+02 0.0000 -0.0036 1.585E-25 8.746E+00
1.984E+02 0.0000 -0.0036 1.567E-25 8.644E+00
1.995E+02 0.0000 -0.0037 1.548E-25 8.543E+00
2.007E+02 0.0000 -0.0037 1.530E-25 8.443E+00
2.018E+02 0.0000 -0.0037 1.512E-25 8.344E+00
2.030E+02 0.0000 -0.0037 1.495E-25 8.247E+00
2.042E+02 0.0000 -0.0038 1.477E-25 8.150E+00
2.054E+02 0.0000 -0.0038 1.460E-25 8.055E+00
2.065E+02 0.0000 -0.0038 1.443E-25 7.961E+00
2.077E+02 0.0000 -0.0039 1.426E-25 7.868E+00
2.089E+02 0.0000 -0.0039 1.409E-25 7.776E+00
2.101E+02 0.0000 -0.0039 1.393E-25 7.685E+00
2.113E+02 0.0000 -0.0039 1.377E-25 7.596E+00
2.126E+02 0.0000 -0.0040 1.361E-25 7.507E+00
2.138E+02 0.0000 -0.0040 1.345E-25 7.420E+00
2.150E+02 0.0000 -0.0040 1.329E-25 7.333E+00
2.163E+02 0.0000 -0.0040 1.314E-25 7.248E+00
2.175E+02 0.0000 -0.0041 1.298E-25 7.163E+00
2.188E+02 0.0000 -0.0041 1.283E-25 7.080E+00
2.200E+02 0.0000 -0.0041 1.268E-25 6.997E+00
2.213E+02 0.0000 -0.0041 1.254E-25 6.916E+00
2.226E+02 0.0000 -0.0042 1.239E-25 6.835E+00
2.239E+02 0.0000 -0.0042 1.225E-25 6.756E+00
2.252E+02 0.0000 -0.0042 1.210E-25 6.677E+00
2.265E+02 0.0000 -0.0042 1.196E-25 6.600E+00
2.278E+02 0.0000 -0.0042 1.182E-25 6.523E+00
2.291E+02 0.0000 -0.0043 1.169E-25 6.448E+00
2.304E+02 0.0000 -0.0043 1.155E-25 6.373E+00
2.317E+02 0.0000 -0.0043 1.142E-25 6.299E+00
2.331E+02 0.0000 -0.0043 1.129E-25 6.226E+00
2.344E+02 0.0000 -0.0043 1.115E-25 6.154E+00
2.358E+02 0.0000 -0.0044 1.103E-25 6.083E+00
2.371E+02 0.0000 -0.0044 1.090E-25 6.013E+00
2.385E+02 0.0000 -0.0044 1.077E-25 5.943E+00
2.399E+02 0.0000 -0.0044 1.065E-25 5.874E+00
2.413E+02 0.0000 -0.0044 1.052E-25 5.805E+00
2.427E+02 0.0000 -0.0045 1.040E-25 5.736E+00
2.441E+02 0.0000 -0.0045 1.027E-25 5.667E+00
2.455E+02 0.0000 -0.0045 1.015E-25 5.599E+00
2.469E+02 0.0000 -0.0045 1.003E-25 5.532E+00
2.483E+02 0.0000 -0.0045 9.905E-26 5.465E+00
2.497E+02 0.0000 -0.0045 9.784E-26 5.398E+00
2.512E+02 0.0000 -0.0046 9.660E-26 5.330E+00
2.526E+02 0.0000 -0.0046 9.537E-26 5.262E+00
2.541E+02 0.0000 -0.0046 9.416E-26 5.195E+00
2.556E+02 0.0000 -0.0046 9.295E-26 5.128E+00
2.570E+02 0.0000 -0.0046 9.176E-26 5.062E+00
2.585E+02 0.0000 -0.0046 9.057E-26 4.997E+00
2.600E+02 0.0000 -0.0046 8.940E-26 4.932E+00
2.615E+02 0.0000 -0.0047 8.825E-26 4.869E+00
2.630E+02 0.0000 -0.0047 8.711E-26 4.806E+00
2.645E+02 0.0000 -0.0047 8.599E-26 4.744E+00
2.661E+02 0.0000 -0.0047 8.488E-26 4.683E+00
2.676E+02 0.0000 -0.0047 8.379E-26 4.623E+00
2.692E+02 0.0000 -0.0047 8.272E-26 4.564E+00
2.707E+02 0.0000 -0.0047 8.166E-26 4.505E+00
2.723E+02 0.0000 -0.0048 8.062E-26 4.448E+00
2.738E+02 0.0000 -0.0048 7.959E-26 4.391E+00
2.754E+02 0.0000 -0.0048 7.858E-26 4.336E+00
2.770E+02 0.0000 -0.0048 7.759E-26 4.281E+00
2.786E+02 0.0000 -0.0048 7.661E-26 4.227E+00
2.802E+02 0.0000 -0.0048 7.565E-26 4.174E+00
2.818E+02 0.0000 -0.0048 7.470E-26 4.121E+00
2.835E+02 0.0000 -0.0048 7.376E-26 4.070E+00
2.851E+02 0.0000 -0.0049 7.284E-26 4.019E+00
2.867E+02 0.0000 -0.0049 7.192E-26 3.968E+00
2.884E+02 0.0000 -0.0049 7.103E-26 3.919E+00
2.901E+02 0.0000 -0.0049 7.014E-26 3.870E+00
2.917E+02 0.0000 -0.0049 6.927E-26 3.822E+00
2.934E+02 0.0000 -0.0049 6.840E-26 3.774E+00
2.951E+02 0.0000 -0.0049 6.755E-26 3.727E+00
2.968E+02 0.0000 -0.0049 6.672E-26 3.681E+00
2.985E+02 0.0000 -0.0049 6.589E-26 3.635E+00
3.003E+02 0.0000 -0.0049 6.508E-26 3.590E+00
3.020E+02 0.0000 -0.0050 6.427E-26 3.546E+00
3.037E+02 0.0000 -0.0050 6.348E-26 3.502E+00
3.055E+02 0.0000 -0.0050 6.270E-26 3.459E+00
3.073E+02 0.0000 -0.0050 6.192E-26 3.417E+00
3.090E+02 0.0000 -0.0050 6.116E-26 3.375E+00
3.108E+02 0.0000 -0.0050 6.041E-26 3.333E+00
3.126E+02 0.0000 -0.0050 5.967E-26 3.292E+00
3.144E+02 0.0000 -0.0050 5.894E-26 3.252E+00
3.162E+02 0.0000 -0.0050 5.822E-26 3.212E+00
3.181E+02 0.0000 -0.0050 5.751E-26 3.173E+00
3.199E+02 0.0000 -0.0050 5.681E-26 3.135E+00
3.217E+02 0.0000 -0.0051 5.612E-26 3.096E+00
3.236E+02 0.0000 -0.0051 5.544E-26 3.059E+00
3.255E+02 0.0000 -0.0051 5.477E-26 3.022E+00
3.273E+02 0.0000 -0.0051 5.411E-26 2.985E+00
3.292E+02 0.0000 -0.0051 5.345E-26 2.949E+00
3.311E+02 0.0000 -0.0051 5.281E-26 2.914E+00
3.330E+02 0.0000 -0.0051 5.217E-26 2.878E+00
3.350E+02 0.0000 -0.0051 5.154E-26 2.844E+00
3.369E+02 0.0000 -0.0051 5.092E-26 2.810E+00
3.388E+02 0.0000 -0.0051 5.031E-26 2.776E+00
3.408E+02 0.0000 -0.0051 4.971E-26 2.743E+00
3.428E+02 0.0000 -0.0051 4.912E-26 2.710E+00
3.447E+02 0.0000 -0.0051 4.853E-26 2.678E+00
3.467E+02 0.0000 -0.0051 4.795E-26 2.646E+00
3.487E+02 0.0000 -0.0051 4.738E-26 2.614E+00
3.508E+02 0.0000 -0.0052 4.682E-26 2.583E+00
3.528E+02 0.0000 -0.0052 4.626E-26 2.552E+00
3.548E+02 0.0000 -0.0052 4.571E-26 2.522E+00
3.569E+02 0.0000 -0.0052 4.517E-26 2.492E+00
3.589E+02 0.0000 -0.0052 4.464E-26 2.463E+00
3.610E+02 0.0000 -0.0052 4.411E-26 2.434E+00
3.631E+02 0.0000 -0.0052 4.359E-26 2.405E+00
3.652E+02 0.0000 -0.0052 4.308E-26 2.377E+00
3.673E+02 0.0000 -0.0052 4.258E-26 2.349E+00
3.694E+02 0.0000 -0.0052 4.208E-26 2.321E+00
3.715E+02 0.0000 -0.0052 4.158E-26 2.294E+00
3.737E+02 0.0000 -0.0052 4.110E-26 2.267E+00
3.758E+02 0.0000 -0.0052 4.062E-26 2.241E+00
3.780E+02 0.0000 -0.0052 4.015E-26 2.215E+00
3.802E+02 0.0000 -0.0052 3.968E-26 2.189E+00
3.824E+02 0.0000 -0.0052 3.922E-26 2.164E+00
3.846E+02 0.0000 -0.0052 3.876E-26 2.139E+00
3.868E+02 0.0000 -0.0052 3.832E-26 2.114E+00
3.890E+02 0.0000 -0.0052 3.787E-26 2.090E+00
3.913E+02 0.0000 -0.0052 3.744E-26 2.065E+00
3.936E+02 0.0000 -0.0052 3.701E-26 2.042E+00
3.958E+02 0.0000 -0.0052 3.658E-26 2.018E+00
3.981E+02 0.0000 -0.0052 3.616E-26 1.995E+00
4.004E+02 0.0000 -0.0052 3.575E-26 1.972E+00
4.027E+02 0.0000 -0.0052 3.534E-26 1.950E+00
4.050E+02 0.0000 -0.0052 3.493E-26 1.927E+00
4.074E+02 0.0000 -0.0053 3.454E-26 1.905E+00
4.097E+02 0.0000 -0.0053 3.414E-26 1.884E+00
4.121E+02 0.0000 -0.0053 3.376E-26 1.862E+00
4.145E+02 0.0000 -0.0053 3.337E-26 1.841E+00
4.169E+02 0.0000 -0.0053 3.300E-26 1.821E+00
4.193E+02 0.0000 -0.0053 3.262E-26 1.800E+00
4.217E+02 0.0000 -0.0053 3.226E-26 1.780E+00
4.241E+02 0.0000 -0.0053 3.189E-26 1.760E+00
4.266E+02 0.0000 -0.0053 3.154E-26 1.740E+00
4.290E+02 0.0000 -0.0053 3.118E-26 1.720E+00
4.315E+02 0.0000 -0.0053 3.083E-26 1.701E+00
4.340E+02 0.0000 -0.0053 3.049E-26 1.682E+00
4.365E+02 0.0000 -0.0053 3.015E-26 1.663E+00
4.390E+02 0.0000 -0.0053 2.981E-26 1.645E+00
4.416E+02 0.0000 -0.0053 2.948E-26 1.626E+00
4.441E+02 0.0000 -0.0053 2.915E-26 1.608E+00
4.467E+02 0.0000 -0.0053 2.883E-26 1.591E+00
4.493E+02 0.0000 -0.0053 2.851E-26 1.573E+00
4.519E+02 0.0000 -0.0053 2.819E-26 1.556E+00
4.545E+02 0.0000 -0.0053 2.788E-26 1.538E+00
4.571E+02 0.0000 -0.0053 2.758E-26 1.521E+00
4.597E+02 0.0000 -0.0053 2.727E-26 1.505E+00
4.624E+02 0.0000 -0.0053 2.697E-26 1.488E+00
4.651E+02 0.0000 -0.0053 2.668E-26 1.472E+00
4.677E+02 0.0000 -0.0053 2.638E-26 1.456E+00
4.704E+02 0.0000 -0.0053 2.609E-26 1.440E+00
4.732E+02 0.0000 -0.0053 2.581E-26 1.424E+00
4.759E+02 0.0000 -0.0053 2.553E-26 1.408E+00
4.786E+02 0.0000 -0.0053 2.525E-26 1.393E+00
4.814E+02 0.0000 -0.0053 2.498E-26 1.378E+00
4.842E+02 0.0000 -0.0053 2.470E-26 1.363E+00
4.870E+02 0.0000 -0.0053 2.444E-26 1.348E+00
4.898E+02 0.0000 -0.0053 2.417E-26 1.334E+00
4.926E+02 0.0000 -0.0053 2.391E-26 1.319E+00
4.955E+02 0.0000 -0.0053 2.365E-26 1.305E+00
4.983E+02 0.0000 -0.0053 2.340E-26 1.291E+00
5.012E+02 0.0000 -0.0053 2.315E-26 1.277E+00
5.041E+02 0.0000 -0.0053 2.290E-26 1.263E+00
5.070E+02 0.0000 -0.0053 2.265E-26 1.250E+00
5.099E+02 0.0000 -0.0053 2.241E-26 1.236E+00
5.129E+02 0.0000 -0.0053 2.217E-26 1.223E+00
5.158E+02 0.0000 -0.0053 2.193E-26 1.210E+00
5.188E+02 0.0000 -0.0053 2.170E-26 1.197E+00
5.218E+02 0.0000 -0.0053 2.147E-26 1.184E+00
5.248E+02 0.0000 -0.0053 2.124E-26 1.172E+00
5.278E+02 0.0000 -0.0052 2.101E-26 1.159E+00
5.309E+02 0.0000 -0.0052 2.079E-26 1.147E+00
5.339E+02 0.0000 -0.0052 2.057E-26 1.135E+00
5.370E+02 0.0000 -0.0052 2.035E-26 1.123E+00
5.401E+02 0.0000 -0.0052 2.014E-26 1.111E+00
5.433E+02 0.0000 -0.0052 1.993E-26 1.099E+00
5.464E+02 0.0000 -0.0052 1.972E-26 1.088E+00
5.495E+02 0.0000 -0.0052 1.951E-26 1.076E+00
5.527E+02 0.0000 -0.0052 1.931E-26 1.065E+00
5.559E+02 0.0000 -0.0052 1.911E-26 1.054E+00
5.591E+02 0.0000 -0.0052 1.891E-26 1.043E+00
5.623E+02 0.0000 -0.0052 1.871E-26 1.032E+00
5.656E+02 0.0000 -0.0052 1.851E-26 1.021E+00
5.689E+02 0.0000 -0.0052 1.832E-26 1.011E+00
5.721E+02 0.0000 -0.0052 1.813E-26 1.000E+00
5.754E+02 0.0000 -0.0052 1.794E-26 9.900E-01
5.788E+02 0.0000 -0.0052 1.776E-26 9.798E-01
5.821E+02 0.0000 -0.0052 1.758E-26 9.697E-01
5.855E+02 0.0000 -0.0052 1.739E-26 9.597E-01
5.888E+02 0.0000 -0.0052 1.722E-26 9.498E-01
5.922E+02 0.0000 -0.0052 1.704E-26 9.401E-01
5.957E+02 0.0000 -0.0052 1.686E-26 9.304E-01
5.991E+02 0.0000 -0.0052 1.669E-26 9.209E-01
6.026E+02 0.0000 -0.0052 1.652E-26 9.115E-01
6.060E+02 0.0000 -0.0052 1.635E-26 9.022E-01
6.095E+02 0.0000 -0.0052 1.619E-26 8.930E-01
6.131E+02 0.0000 -0.0052 1.602E-26 8.839E-01
6.166E+02 0.0000 -0.0052 1.586E-26 8.749E-01
6.202E+02 0.0000 -0.0051 1.570E-26 8.660E-01
6.237E+02 0.0000 -0.0051 1.554E-26 8.572E-01
6.273E+02 0.0000 -0.0051 1.538E-26 8.486E-01
6.310E+02 0.0000 -0.0051 1.523E-26 8.400E-01
6.346E+02 0.0000 -0.0051 1.507E-26 8.315E-01
6.383E+02 0.0000 -0.0051 1.492E-26 8.232E-01
6.419E+02 0.0000 -0.0051 1.477E-26 8.149E-01
6.457E+02 0.0000 -0.0051 1.462E-26 8.067E-01
6.494E+02 0.0000 -0.0051 1.447E-26 7.986E-01
6.531E+02 0.0000 -0.0051 1.433E-26 7.906E-01
6.569E+02 0.0000 -0.0051 1.419E-26 7.827E-01
6.607E+02 0.0000 -0.0051 1.405E-26 7.749E-01
6.645E+02 0.0000 -0.0051 1.391E-26 7.672E-01
6.683E+02 0.0000 -0.0051 1.377E-26 7.597E-01
6.722E+02 0.0000 -0.0051 1.363E-26 7.522E-01
6.761E+02 0.0000 -0.0051 1.350E-26 7.448E-01
6.800E+02 0.0000 -0.0051 1.337E-26 7.374E-01
6.839E+02 0.0000 -0.0051 1.323E-26 7.302E-01
6.879E+02 0.0000 -0.0050 1.310E-26 7.230E-01
6.918E+02 0.0000 -0.0050 1.297E-26 7.158E-01
6.958E+02 0.0000 -0.0050 1.285E-26 7.088E-01
6.998E+02 0.0000 -0.0050 1.272E-26 7.018E-01
7.039E+02 0.0000 -0.0050 1.260E-26 6.949E-01
7.079E+02 0.0000 -0.0050 1.247E-26 6.881E-01
7.120E+02 0.0000 -0.0050 1.235E-26 6.813E-01
7.161E+02 0.0000 -0.0050 1.223E-26 6.746E-01
7.203E+02 0.0000 -0.0050 1.211E-26 6.680E-01
7.244E+02 0.0000 -0.0050 1.199E-26 6.615E-01
7.286E+02 0.0000 -0.0050 1.187E-26 6.550E-01
7.328E+02 0.0000 -0.0050 1.176E-26 6.486E-01
7.371E+02 0.0000 -0.0050 1.164E-26 6.423E-01
7.413E+02 0.0000 -0.0050 1.153E-26 6.361E-01
7.456E+02 0.0000 -0.0049 1.142E-26 6.299E-01
7.499E+02 0.0000 -0.0049 1.131E-26 6.238E-01
7.542E+02 0.0000 -0.0049 1.120E-26 6.177E-01
7.586E+02 0.0000 -0.0049 1.109E-26 6.118E-01
7.630E+02 0.0000 -0.0049 1.098E-26 6.059E-01
7.674E+02 0.0000 -0.0049 1.088E-26 6.000E-01
7.718E+02 0.0000 -0.0049 1.077E-26 5.942E-01
7.762E+02 0.0000 -0.0049 1.067E-26 5.885E-01
7.807E+02 0.0000 -0.0049 1.056E-26 5.828E-01
7.852E+02 0.0000 -0.0049 1.046E-26 5.772E-01
7.898E+02 0.0000 -0.0049 1.036E-26 5.716E-01
7.943E+02 0.0000 -0.0049 1.026E-26 5.661E-01
7.989E+02 0.0000 -0.0048 1.016E-26 5.606E-01
8.035E+02 0.0000 -0.0048 1.006E-26 5.552E-01
8.082E+02 0.0000 -0.0048 9.967E-27 5.499E-01
8.128E+02 0.0000 -0.0048 9.871E-27 5.446E-01
8.175E+02 0.0000 -0.0048 9.776E-27 5.393E-01
8.222E+02 0.0000 -0.0048 9.681E-27 5.341E-01
8.270E+02 0.0000 -0.0048 9.588E-27 5.290E-01
8.318E+02 0.0000 -0.0048 9.496E-27 5.239E-01
8.366E+02 0.0000 -0.0048 9.404E-27 5.188E-01
8.414E+02 0.0000 -0.0048 9.313E-27 5.138E-01
8.463E+02 0.0000 -0.0048 9.223E-27 5.089E-01
8.511E+02 0.0000 -0.0047 9.135E-27 5.040E-01
8.561E+02 0.0000 -0.0047 9.046E-27 4.991E-01
8.610E+02 0.0000 -0.0047 8.959E-27 4.943E-01
8.660E+02 0.0000 -0.0047 8.873E-27 4.895E-01
8.710E+02 0.0000 -0.0047 8.787E-27 4.848E-01
8.760E+02 0.0000 -0.0047 8.702E-27 4.801E-01
8.810E+02 0.0000 -0.0047 8.618E-27 4.755E-01
8.861E+02 0.0000 -0.0047 8.535E-27 4.709E-01
8.913E+02 0.0000 -0.0047 8.453E-27 4.664E-01
8.964E+02 0.0000 -0.0047 8.371E-27 4.619E-01
9.016E+02 0.0000 -0.0046 8.291E-27 4.574E-01
9.068E+02 0.0000 -0.0046 8.210E-27 4.530E-01
9.120E+02 0.0000 -0.0046 8.131E-27 4.486E-01
9.173E+02 0.0000 -0.0046 8.052E-27 4.443E-01
9.226E+02 0.0000 -0.0046 7.975E-27 4.400E-01
9.279E+02 0.0000 -0.0046 7.898E-27 4.357E-01
9.333E+02 0.0000 -0.0046 7.821E-27 4.315E-01
9.386E+02 0.0000 -0.0046 7.746E-27 4.273E-01
9.441E+02 0.0000 -0.0046 7.671E-27 4.232E-01
9.495E+02 0.0000 -0.0045 7.597E-27 4.191E-01
9.550E+02 0.0000 -0.0045 7.523E-27 4.151E-01
9.605E+02 0.0000 -0.0045 7.451E-27 4.111E-01
9.661E+02 0.0000 -0.0045 7.379E-27 4.071E-01
9.716E+02 0.0000 -0.0045 7.308E-27 4.032E-01
9.772E+02 0.0000 -0.0045 7.237E-27 3.993E-01
9.829E+02 0.0000 -0.0045 7.167E-27 3.954E-01
9.886E+02 0.0000 -0.0045 7.098E-27 3.916E-01
9.943E+02 0.0000 -0.0045 7.030E-27 3.878E-01
1.000E+03 0.0000 -0.0044 6.962E-27 3.841E-01
1.006E+03 0.0000 -0.0044 6.895E-27 3.804E-01
1.012E+03 0.0000 -0.0044 6.829E-27 3.768E-01
1.017E+03 0.0000 -0.0044 6.763E-27 3.731E-01
1.023E+03 0.0000 -0.0044 6.698E-27 3.695E-01
1.029E+03 0.0000 -0.0044 6.634E-27 3.660E-01
1.035E+03 0.0000 -0.0044 6.570E-27 3.625E-01
1.041E+03 0.0000 -0.0044 6.507E-27 3.590E-01
1.047E+03 0.0000 -0.0043 6.444E-27 3.555E-01
1.053E+03 0.0000 -0.0043 6.382E-27 3.521E-01
1.059E+03 0.0000 -0.0043 6.321E-27 3.487E-01
1.065E+03 0.0000 -0.0043 6.260E-27 3.454E-01
1.072E+03 0.0000 -0.0043 6.200E-27 3.421E-01
1.078E+03 0.0000 -0.0043 6.141E-27 3.388E-01
1.084E+03 0.0000 -0.0043 6.082E-27 3.355E-01
1.090E+03 0.0000 -0.0042 6.023E-27 3.323E-01
1.096E+03 0.0000 -0.0042 5.965E-27 3.291E-01
1.103E+03 0.0000 -0.0042 5.908E-27 3.260E-01
1.109E+03 0.0000 -0.0042 5.851E-27 3.228E-01
1.116E+03 0.0000 -0.0042 5.795E-27 3.197E-01
1.122E+03 0.0000 -0.0042 5.739E-27 3.166E-01
1.128E+03 0.0000 -0.0042 5.684E-27 3.136E-01
1.135E+03 0.0000 -0.0042 5.629E-27 3.106E-01
1.142E+03 0.0000 -0.0041 5.575E-27 3.076E-01
1.148E+03 0.0000 -0.0041 5.522E-27 3.046E-01
1.155E+03 0.0000 -0.0041 5.469E-27 3.017E-01
1.161E+03 0.0000 -0.0041 5.416E-27 2.988E-01
1.168E+03 0.0000 -0.0041 5.364E-27 2.959E-01
1.175E+03 0.0000 -0.0041 5.313E-27 2.931E-01
1.182E+03 0.0000 -0.0041 5.261E-27 2.903E-01
1.189E+03 0.0000 -0.0040 5.211E-27 2.875E-01
1.195E+03 0.0000 -0.0040 5.161E-27 2.847E-01
1.202E+03 0.0000 -0.0040 5.111E-27 2.820E-01
1.209E+03 0.0000 -0.0040 5.062E-27 2.793E-01
1.216E+03 0.0000 -0.0040 5.014E-27 2.766E-01
1.223E+03 0.0000 -0.0040 4.965E-27 2.740E-01
1.230E+03 0.0000 -0.0040 4.918E-27 2.713E-01
1.237E+03 0.0000 -0.0039 4.870E-27 2.687E-01
1.245E+03 0.0000 -0.0039 4.824E-27 2.661E-01
1.252E+03 0.0000 -0.0039 4.777E-27 2.636E-01
1.259E+03 0.0000 -0.0039 4.731E-27 2.610E-01
1.266E+03 0.0000 -0.0039 4.686E-27 2.585E-01
1.274E+03 0.0000 -0.0039 4.641E-27 2.560E-01
1.281E+03 0.0000 -0.0039 4.596E-27 2.536E-01
1.288E+03 0.0000 -0.0038 4.552E-27 2.511E-01
1.296E+03 0.0000 -0.0038 4.508E-27 2.487E-01
1.303E+03 0.0000 -0.0038 4.465E-27 2.463E-01
1.311E+03 0.0000 -0.0038 4.422E-27 2.440E-01
1.318E+03 0.0000 -0.0038 4.380E-27 2.416E-01
1.326E+03 0.0000 -0.0038 4.338E-27 2.393E-01
1.334E+03 0.0000 -0.0037 4.296E-27 2.370E-01
